id	signs_file	signs_offset	signs_length	signs_type	signs_lang	translation	translation_lang	glosses	topic	signer_id
46WKIipNJt8_17-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_17-8-rgb_front.npy	3590	103	i3d	asl	Okay, so now we have centered and secured our plant pot.	en		2	
46WKIipNJt8_18-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_18-8-rgb_front.npy	3692	103	i3d	asl	The next thing is going to be trimming the foot and I will talk about that next.	en		2	
46WKIipNJt8_2-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_2-8-rgb_front.npy	593	145	i3d	asl	And the way we are going to do this is with a pin tool, and I showed you earlier.	en		2	
46WKIipNJt8_3-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_3-8-rgb_front.npy	737	191	i3d	asl	Now, what I'm going to do is turn the plant pot on the wheel and take my pin tool and steady my hands up and let the pin tool touch the pot.	en		2	
46WKIipNJt8_4-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_4-8-rgb_front.npy	927	191	i3d	asl	Now as you can see, the pin tool is making a mark, that to there.	en		2	
46WKIipNJt8_5-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_5-8-rgb_front.npy	1240	417	i3d	asl	Now what I do with this mark, I face it towards me, I put a finger on each side of our mark, it's right there and right there and I'm simply going to push the pot away from me and then I'm going to re-check.	en		2	
46WKIipNJt8_6-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_6-8-rgb_front.npy	1585	175	i3d	asl	Okay, so you can see right there, the navel is pretty much going, making a full circle around the pot.	en		2	
46WKIipNJt8_7-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_7-8-rgb_front.npy	1789	93	i3d	asl	The more of center the pot will be, the smaller your line will be.	en		2	
46WKIipNJt8_8-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_8-8-rgb_front.npy	1881	84	i3d	asl	So if it's really off-center, I'll just be touching one little side of it.	en		2	
46WKIipNJt8_9-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46WKIipNJt8_9-8-rgb_front.npy	1983	331	i3d	asl	So now we have the pot centered on the wheel, the next thing is going to be securing it and I just want to get a little bit of moisture on this wheel so that clay will stick.	en		2	
46ambgo7EyY_0-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46ambgo7EyY_0-3-rgb_front.npy	8	152	i3d	asl	So we're going to talk about warm-ups, specifically, the six movements of the spine today.	en		1	
46ambgo7EyY_1-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46ambgo7EyY_1-3-rgb_front.npy	197	518	i3d	asl	The spine is capable of elongating, it's capable of moving laterally on each side, it's capable of twisting to each side, it's capable of a back bend, and a forward bend, so actually those are really seven movements of the spine.	en		1	
46ambgo7EyY_2-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46ambgo7EyY_2-3-rgb_front.npy	714	106	i3d	asl	So we're going to practice all of those today, and again, why is that important.	en		1	
46ambgo7EyY_3-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46ambgo7EyY_3-3-rgb_front.npy	819	126	i3d	asl	It's important to allow the spine to warm-up in each direction that it's capable of moving.	en		1	
46ambgo7EyY_4-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46ambgo7EyY_4-3-rgb_front.npy	944	280	i3d	asl	Also, that helps the muscles that surround the spine and the other bones to begin warming up, and as I said, it lets you know where your edge is.	en		1	
46ambgo7EyY_5-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46ambgo7EyY_5-3-rgb_front.npy	1223	274	i3d	asl	So the six movements of the spine create a fabulous warm-up that you can do any time before your yoga practice; actually, done by themselves, they're a little mini practice too.	en		1	
46ambgo7EyY_6-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46ambgo7EyY_6-3-rgb_front.npy	1497	113	i3d	asl	So if you don't have a lot of time, you could just practice the six movements of the spine all by themselves.	en		1	
46fCerTjzcw_0-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46fCerTjzcw_0-3-rgb_front.npy	86	96	i3d	asl	Hi, weâre going to talk a little bit about whitewater raft designs.	en		1	
46fCerTjzcw_1-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46fCerTjzcw_1-3-rgb_front.npy	185	218	i3d	asl	Right here I have a self-bailing raft which is the most common raft out there used commercially now, starting to be a pretty common boat to be used privately as well.	en		1	
46fCerTjzcw_2-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46fCerTjzcw_2-3-rgb_front.npy	415	546	i3d	asl	This is a twelve and a half foot self-bailing raft that you can seat, is sort of set up to carry between six to eight people, has three ports, is made of hyperlon, has an inflated floor so any water that comes into the boat drains out of the boat through these holes around the perimeter of the floor here.	en		1	
46fCerTjzcw_3-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46fCerTjzcw_3-3-rgb_front.npy	973	292	i3d	asl	The outside tube and the floor combined, displace the weight of the paddlers in the boat so any big waves that come crashing in drain out through the floors.	en		1	
46fCerTjzcw_4-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46fCerTjzcw_4-3-rgb_front.npy	1264	108	i3d	asl	The more holes you have in the perimeter of the floor the quicker the raft will drain.	en		1	
46fCerTjzcw_5-3-rgb_front	/path_to_features/how2sign/i3d_features/train/46fCerTjzcw_5-3-rgb_front.npy	1438	153	i3d	asl	The advantages of self-bailing rafts are they are more maneuverable in bigger water and you donât	en		1	
46wX8xjt7mA_1-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_1-5-rgb_front.npy	275	225	i3d	asl	Before I start shampooing this young lady, I want to let you know that I draped her with a shampoo cape.	en		7	
46wX8xjt7mA_1-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_1-8-rgb_front.npy	256	208	i3d	asl	Before I start shampooing this young lady, I want to let you know that I draped her with a shampoo cape.	en		7	
46wX8xjt7mA_10-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_10-5-rgb_front.npy	1388	81	i3d	asl	Curly hair tends to be a bit dry.	en		7	
46wX8xjt7mA_10-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_10-8-rgb_front.npy	1410	59	i3d	asl	Curly hair tends to be a bit dry.	en		7	
46wX8xjt7mA_11-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_11-5-rgb_front.npy	1523	66	i3d	asl	It's going to be a little dry because it's curly.	en		7	
46wX8xjt7mA_11-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_11-8-rgb_front.npy	1520	69	i3d	asl	It's going to be a little dry because it's curly.	en		7	
46wX8xjt7mA_12-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_12-5-rgb_front.npy	1604	171	i3d	asl	I'm going to go ahead and wet the hair real thoroughly and use again a hydrating shampoo for her.	en		7	
46wX8xjt7mA_12-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_12-8-rgb_front.npy	1602	185	i3d	asl	I'm going to go ahead and wet the hair real thoroughly and use again a hydrating shampoo for her.	en		7	
46wX8xjt7mA_13-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_13-5-rgb_front.npy	1776	48	i3d	asl	A good hydrating shampoo.	en		7	
46wX8xjt7mA_13-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_13-8-rgb_front.npy	1798	41	i3d	asl	A good hydrating shampoo.	en		7	
46wX8xjt7mA_14-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_14-5-rgb_front.npy	1839	253	i3d	asl	Give a good 2 shampoos and make sure you go all the way down to the ends.	en		7	
46wX8xjt7mA_14-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_14-8-rgb_front.npy	1866	185	i3d	asl	Give a good 2 shampoos and make sure you go all the way down to the ends.	en		7	
46wX8xjt7mA_15-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_15-5-rgb_front.npy	2117	68	i3d	asl	Scrub the hair real well and then proceed to condition after.	en		7	
46wX8xjt7mA_15-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_15-8-rgb_front.npy	2080	80	i3d	asl	Scrub the hair real well and then proceed to condition after.	en		7	
46wX8xjt7mA_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_2-5-rgb_front.npy	507	78	i3d	asl	Nice and thick like this and put the towel over.	en		7	
46wX8xjt7mA_2-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_2-8-rgb_front.npy	485	52	i3d	asl	Nice and thick like this and put the towel over.	en		7	
46wX8xjt7mA_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_3-5-rgb_front.npy	616	34	i3d	asl	A nice thick towel.	en		7	
46wX8xjt7mA_3-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_3-8-rgb_front.npy	538	75	i3d	asl	A nice thick towel.	en		7	
46wX8xjt7mA_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_4-5-rgb_front.npy	673	43	i3d	asl	I'm going to begin to shampoo her.	en		7	
46wX8xjt7mA_4-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_4-8-rgb_front.npy	621	51	i3d	asl	I'm going to begin to shampoo her.	en		7	
46wX8xjt7mA_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_5-5-rgb_front.npy	740	128	i3d	asl	When we shampoo curly hair, it's even more manageable and it's easy to shampoo.	en		7	
46wX8xjt7mA_5-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_5-8-rgb_front.npy	697	143	i3d	asl	When we shampoo curly hair, it's even more manageable and it's easy to shampoo.	en		7	
46wX8xjt7mA_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_6-5-rgb_front.npy	887	61	i3d	asl	We use a hydrating shampoo.	en		7	
46wX8xjt7mA_6-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_6-8-rgb_front.npy	869	44	i3d	asl	We use a hydrating shampoo.	en		7	
46wX8xjt7mA_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_7-5-rgb_front.npy	956	120	i3d	asl	It's something that's going to detangle and be easy to manipulate.	en		7	
46wX8xjt7mA_7-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_7-8-rgb_front.npy	925	162	i3d	asl	It's something that's going to detangle and be easy to manipulate.	en		7	
46wX8xjt7mA_8-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_8-5-rgb_front.npy	1084	138	i3d	asl	You want the hair to be soft and to be easy for you to comb and cut.	en		7	
46wX8xjt7mA_8-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_8-8-rgb_front.npy	1093	135	i3d	asl	You want the hair to be soft and to be easy for you to comb and cut.	en		7	
46wX8xjt7mA_9-5-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_9-5-rgb_front.npy	1228	153	i3d	asl	It also gives her a little bit of conditioning.	en		7	
46wX8xjt7mA_9-8-rgb_front	/path_to_features/how2sign/i3d_features/train/46wX8xjt7mA_9-8-rgb_front.npy	1317	68	i3d	asl	It also gives her a little bit of conditioning.	en		7	
476vh2-HlV0_0-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_0-5-rgb_front.npy	26	8	i3d	asl	Hi!	en		4	
476vh2-HlV0_0-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_0-8-rgb_front.npy	26	7	i3d	asl	Hi!	en		4	
476vh2-HlV0_10-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_10-5-rgb_front.npy	1315	429	i3d	asl	Secondly, because it is metal, while it's made to use in your microwave, it can still cause problems, so you want to not use it, not leave it in there as much as possible.	en		4	
476vh2-HlV0_10-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_10-8-rgb_front.npy	1285	511	i3d	asl	Secondly, because it is metal, while it's made to use in your microwave, it can still cause problems, so you want to not use it, not leave it in there as much as possible.	en		4	
476vh2-HlV0_11-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_11-5-rgb_front.npy	1754	417	i3d	asl	Also, you want to make sure that when you're cleaning this, you're particularly careful about cleaning corners where it's going to be touching the microwave walls.	en		4	
476vh2-HlV0_11-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_11-8-rgb_front.npy	1812	312	i3d	asl	Also, you want to make sure that when you're cleaning this, you're particularly careful about cleaning corners where it's going to be touching the microwave walls.	en		4	
476vh2-HlV0_12-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_12-5-rgb_front.npy	2189	115	i3d	asl	All of this will be in your microwave owner's manual.	en		4	
476vh2-HlV0_12-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_12-8-rgb_front.npy	2145	85	i3d	asl	All of this will be in your microwave owner's manual.	en		4	
476vh2-HlV0_13-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_13-5-rgb_front.npy	2306	170	i3d	asl	You just want to make sure and get this all nice and clean.	en		4	
476vh2-HlV0_13-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_13-8-rgb_front.npy	2398	70	i3d	asl	You just want to make sure and get this all nice and clean.	en		4	
476vh2-HlV0_14-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_14-5-rgb_front.npy	2488	244	i3d	asl	Even if you keep this in your microwave most of the time, it probably still won't get that dirty unless you've got exploding food all the time.	en		4	
476vh2-HlV0_14-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_14-8-rgb_front.npy	2498	225	i3d	asl	Even if you keep this in your microwave most of the time, it probably still won't get that dirty unless you've got exploding food all the time.	en		4	
476vh2-HlV0_15-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_15-5-rgb_front.npy	2745	51	i3d	asl	This should be one of the easier steps.	en		4	
476vh2-HlV0_15-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_15-8-rgb_front.npy	2741	37	i3d	asl	This should be one of the easier steps.	en		4	
476vh2-HlV0_16-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_16-5-rgb_front.npy	2801	165	i3d	asl	We're just going to rinse it off and then put it to the side to dry.	en		4	
476vh2-HlV0_16-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_16-8-rgb_front.npy	2798	163	i3d	asl	We're just going to rinse it off and then put it to the side to dry.	en		4	
476vh2-HlV0_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_2-5-rgb_front.npy	246	178	i3d	asl	Our next step is going to be cleaning the microwave oven rack.	en		4	
476vh2-HlV0_2-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_2-8-rgb_front.npy	251	104	i3d	asl	Our next step is going to be cleaning the microwave oven rack.	en		4	
476vh2-HlV0_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_3-5-rgb_front.npy	429	109	i3d	asl	This is going to be the same process as cleaning the turn table.	en		4	
476vh2-HlV0_3-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_3-8-rgb_front.npy	395	89	i3d	asl	This is going to be the same process as cleaning the turn table.	en		4	
476vh2-HlV0_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_4-5-rgb_front.npy	549	74	i3d	asl	Let me get this wet first.	en		4	
476vh2-HlV0_4-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_4-8-rgb_front.npy	505	33	i3d	asl	Let me get this wet first.	en		4	
476vh2-HlV0_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_5-5-rgb_front.npy	631	37	i3d	asl	Spray that down.	en		4	
476vh2-HlV0_5-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_5-8-rgb_front.npy	612	39	i3d	asl	Spray that down.	en		4	
476vh2-HlV0_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_6-5-rgb_front.npy	690	284	i3d	asl	Then just use your mild dish soap that you would use for cleaning your dishes and silverware.	en		4	
476vh2-HlV0_6-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_6-8-rgb_front.npy	668	292	i3d	asl	Then just use your mild dish soap that you would use for cleaning your dishes and silverware.	en		4	
476vh2-HlV0_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_7-5-rgb_front.npy	980	55	i3d	asl	You're going to wipe this down.	en		4	
476vh2-HlV0_7-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_7-8-rgb_front.npy	988	49	i3d	asl	You're going to wipe this down.	en		4	
476vh2-HlV0_8-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_8-5-rgb_front.npy	1042	157	i3d	asl	As I mentioned earlier, in general, you should not leave the rack in the microwave.	en		4	
476vh2-HlV0_8-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_8-8-rgb_front.npy	1089	130	i3d	asl	As I mentioned earlier, in general, you should not leave the rack in the microwave.	en		4	
476vh2-HlV0_9-5-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_9-5-rgb_front.npy	1206	100	i3d	asl	First of all, this helps prevent it from getting dirty.	en		4	
476vh2-HlV0_9-8-rgb_front	/path_to_features/how2sign/i3d_features/train/476vh2-HlV0_9-8-rgb_front.npy	1224	51	i3d	asl	First of all, this helps prevent it from getting dirty.	en		4	
477ZE29Y6eU_1-8-rgb_front	/path_to_features/how2sign/i3d_features/train/477ZE29Y6eU_1-8-rgb_front.npy	200	154	i3d	asl	Now some of the parts that you might add to your winter horse blanket are called hoods and neck covers.	en		3	
477ZE29Y6eU_10-8-rgb_front	/path_to_features/how2sign/i3d_features/train/477ZE29Y6eU_10-8-rgb_front.npy	2035	196	i3d	asl	This net cover will go right over the top of the head and then the blanket has buckles and the neck cover has straps.	en		3	
477ZE29Y6eU_11-8-rgb_front	/path_to_features/how2sign/i3d_features/train/477ZE29Y6eU_11-8-rgb_front.npy	2235	244	i3d	asl	So what we're going to do is just need apply the straps to the blanket and secure the neck cover in place.	en		3	
